"","par","est","se","true","method","id","seed","n","skew","ncat","admissible","time"
"1","X=~x1",0.818654005366611,0.062625383948373,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"2","X=~x2",0.799992115644812,0.0704425820161419,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"3","X=~x3",0.85967549643176,0.0568079663142223,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"4","Z=~z1",0.831089123734902,0.0565321453114583,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"5","Z=~z2",0.854969628847975,0.053580227438127,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"6","Z=~z3",0.844276499130035,0.0587707737165668,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"7","Y=~y1",0.950300849266196,0.0342278182699675,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"8","Y=~y2",0.732235355648177,0.0761959293531692,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"9","Y=~y3",0.884835256355502,0.0474219953913486,0.8,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"10","Y~X",0.534277373671593,0.0740397813083038,0.4,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"11","Y~Z",0.529862736912349,0.0783692245093063,0.5,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"12","Y~X:Z",0.263190121090476,0.14625395194462,0.3,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"13","X~~Z",0.25749324706982,0.0946700690009109,0.2,"MC-OrdPLSc",601,4521966,200,"Symmetric","2",TRUE,11.4899999999907
"14","X=~x1",0.682188905475303,0.0832516800620926,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"15","X=~x2",0.681302483080155,0.079680050935411,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"16","X=~x3",0.706262489258657,0.0823784755160126,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"17","Z=~z1",0.676753669238051,0.0861737035413614,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"18","Z=~z2",0.723344555149657,0.0737031156019064,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"19","Z=~z3",0.725293411750813,0.0790799267268673,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"20","Y=~y1",0.864775150832218,0.0518984995781077,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"21","Y=~y2",0.569882373580825,0.0722017372611328,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"22","Y=~y3",0.721393530989901,0.0601496031969637,0.8,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"23","Y~X",0.515589095000666,0.0819755280991162,0.4,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"24","Y~Z",0.509121613590717,0.0795274990346972,0.5,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"25","Y~X:Z",0.156354031740538,0.101359987150034,0.3,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"26","X~~Z",0.235634042108262,0.0937868415790535,0.2,"PLSc",601,4521966,200,"Symmetric","2",TRUE,2.25
"27","X=~x1",0.802060094144021,0.0389701862433314,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"28","X=~x2",0.791507606239274,0.039475665881782,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"29","X=~x3",0.825809108196766,0.0333955578104024,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"30","Z=~z1",0.809475609730716,0.0362920401427454,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"31","Z=~z2",0.824556410844329,0.03110631068569,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"32","Z=~z3",0.817933142932563,0.0344377823706657,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"33","Y=~y1",0.876626259567826,0.0194731572999739,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"34","Y=~y2",0.731893200080779,0.0486424714337664,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"35","Y=~y3",0.848797270782269,0.0292407855267561,0.8,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"36","Y~X",0.411689340668347,0.0576106921629494,0.4,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"37","Y~Z",0.415081015581642,0.0573604232879344,0.5,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"38","Y~X:Z",0.0957816107063892,0.0576930387195015,0.3,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"39","X~~Z",0.174871451953045,0.0699701291883157,0.2,"PLS",601,4521966,200,"Symmetric","2",TRUE,1.58000000000175
"40","X=~x1",0.809,0.064,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"41","X=~x2",0.781,0.068,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"42","X=~x3",0.849,0.061,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"43","Z=~z1",0.828,0.06,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"44","Z=~z2",0.843,0.059,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"45","Z=~z3",0.826,0.061,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"46","Y=~y1",0.947,0.036,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"47","Y=~y2",0.698,0.075,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"48","Y=~y3",0.859,0.051,0.8,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"49","Y~X",0.534,0.079,0.4,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"50","Y~Z",0.527,0.08,0.5,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"51","Y~X:Z",0.261,0.153,0.3,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"52","X~~Z",0.249,0.1,0.2,"Mplus",601,4521966,200,"Symmetric","2",TRUE,30.6700000000128
"53","X=~x1",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"54","X=~x2",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"55","X=~x3",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"56","Z=~z1",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"57","Z=~z2",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"58","Z=~z3",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"59","Y=~y1",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"60","Y=~y2",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"61","Y=~y3",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"62","Y~X",NA,NA,0.4,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"63","Y~Z",NA,NA,0.5,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"64","Y~X:Z",NA,NA,0.3,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
"65","X~~Z",NA,NA,0.2,"MC-OrdPLSc",602,2748176,200,"Symmetric","2",FALSE,14.8699999999953
